,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Cleaned_Address,Address_Mean_Price,Address_Mean_Price(USD)
2867,75,2,1,0,1,Fallah,1200000000.0,40000.0,fallah,1021222222.2222222,34040.74222222222
2868,48,1,0,0,1,Fallah,740000000.0,24666.67,fallah,1021222222.2222222,34040.74222222222
2869,57,1,1,1,1,Ostad Moein,1600000000.0,53333.33,ostad moein,1926878048.7804878,64229.26865853659
2870,55,3,1,1,1,Hashemi,1650000000.0,55000.0,hashemi,1286000000.0,42866.666923076926
2871,48,1,1,1,1,Ostad Moein,1350000000.0,45000.0,ostad moein,1926878048.7804878,64229.26865853659
2872,49,1,1,1,1,Si Metri Ji,900000000.0,30000.0,si metri ji,1685260869.5652175,56175.36217391305
2873,60,2,0,1,1,East Pars,1380000000.0,46000.0,east pars,2199462500.0,73315.41625000001
2874,130,3,1,1,1,Persian Gulf Martyrs Lake,4150000000.0,138333.33,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
2875,70,2,1,0,1,Ray,1820000000.0,60666.67,ray,1806555555.5555556,60218.51777777778
2876,113,2,1,1,1,Persian Gulf Martyrs Lake,3170000000.0,105666.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
2877,80,2,1,1,1,Abazar,3000000000.0,100000.0,abazar,4848409090.909091,161613.63590909092
2878,93,2,1,1,0,Shahrake Quds,650000000.0,21666.67,shahrake quds,907000000.0,30233.333999999995
2879,60,1,1,1,1,Railway,870000000.0,29000.0,railway,3687363636.3636365,122912.12090909091
2880,56,2,1,1,1,East Pars,1550000000.0,51666.67,east pars,2199462500.0,73315.41625000001
2881,65,2,1,1,1,Central Janatabad,2620000000.0,87333.33,central janatabad,3488611111.111111,116287.03677777779
2882,68,2,0,1,1,Ostad Moein,1320000000.0,44000.0,ostad moein,1926878048.7804878,64229.26865853659
2883,104,2,1,1,1,Si Metri Ji,1830000000.0,61000.0,si metri ji,1685260869.5652175,56175.36217391305
2884,84,2,1,1,1,Central Janatabad,3850000000.0,128333.33,central janatabad,3488611111.111111,116287.03677777779
2885,72,2,1,1,0,West Ferdows Boulevard,2000000000.0,66666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
2886,80,2,1,1,1,Shahrake Qods,880000000.0,29333.33,shahrake qods,900921739.1304348,30030.72463768116
2887,68,2,1,1,1,Ostad Moein,1970000000.0,65666.67,ostad moein,1926878048.7804878,64229.26865853659
2888,44,1,1,1,0,Jeyhoon,1050000000.0,35000.0,jeyhoon,1748100000.0,58270.00021978022
2889,105,2,1,1,1,Persian Gulf Martyrs Lake,2700000000.0,90000.0,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
2890,124,3,1,1,1,Shahr-e-Ziba,3980000000.0,132666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
2891,220,3,1,1,1,Niavaran,20900000000.0,696666.67,niavaran,19893205882.35294,663106.8627941177
2892,83,2,1,1,1,West Ferdows Boulevard,2640000000.0,88000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
2893,68,2,1,1,1,Ostad Moein,1970000000.0,65666.67,ostad moein,1926878048.7804878,64229.26865853659
2894,115,2,1,1,1,West Ferdows Boulevard,4900000000.0,163333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
2895,80,2,1,1,1,Ostad Moein,2250000000.0,75000.0,ostad moein,1926878048.7804878,64229.26865853659
2896,66,1,0,1,0,Andisheh,750000000.0,25000.0,andisheh,1877592771.0843372,62586.42602409639
2897,68,2,1,1,1,West Ferdows Boulevard,2930000000.0,97666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
2898,60,2,1,1,1,West Ferdows Boulevard,2550000000.0,85000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
2899,62,2,1,1,0,Punak,2250000000.0,75000.0,punak,3728304347.826087,124276.81161490682
2900,57,1,1,1,1,Ostad Moein,1600000000.0,53333.33,ostad moein,1926878048.7804878,64229.26865853659
2901,87,2,1,0,1,Parastar,2500000000.0,83333.33,parastar,1843750000.0,61458.33375
2902,59,1,1,1,0,West Ferdows Boulevard,1950000000.0,65000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
2903,55,1,1,1,1,East Pars,1450000000.0,48333.33,east pars,2199462500.0,73315.41625000001
2904,101,2,1,1,1,Persian Gulf Martyrs Lake,5252000000.0,175066.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
2905,62,2,1,1,0,Shahran,2100000000.0,70000.0,shahran,2985753846.1538463,99525.1286923077
2906,113,2,1,1,1,Pasdaran,8475000000.0,282500.0,pasdaran,9288954545.454546,309631.8181818182
2907,78,2,1,1,1,Keshavarz Boulevard,3500000000.0,116666.67,keshavarz boulevard,2942500000.0,98083.335
2908,66,1,1,1,0,Shahrake Quds,520000000.0,17333.33,shahrake quds,907000000.0,30233.333999999995
2909,38,1,0,1,0,Andisheh,320000000.0,10666.67,andisheh,1877592771.0843372,62586.42602409639
2910,90,2,1,1,0,Yousef Abad,6300000000.0,210000.0,yousef abad,7031973684.210526,234399.12315789473
2911,45,1,0,0,0,Karoon,680000000.0,22666.67,karoon,1199750000.0,39991.667499999996
2912,72,2,1,1,1,Saadat Abad,4000000000.0,133333.33,saadat abad,9488759689.922482,316291.9895348837
2913,105,2,1,1,1,North Program Organization,4900000000.0,163333.33,north program organization,5394807692.307693,179826.92307692306
2914,155,3,1,1,1,North Program Organization,5100000000.0,170000.0,north program organization,5394807692.307693,179826.92307692306
2915,112,3,1,1,1,Abazar,4300000000.0,143333.33,abazar,4848409090.909091,161613.63590909092
2916,65,1,1,1,1,Hassan Abad,510000000.0,17000.0,hassan abad,510000000.0,17000.0
2917,40,1,1,1,1,East Pars,1145000000.0,38166.67,east pars,2199462500.0,73315.41625000001
2918,140,3,1,1,1,Persian Gulf Martyrs Lake,3800000000.0,126666.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
2919,155,3,1,1,1,North Program Organization,5300000000.0,176666.67,north program organization,5394807692.307693,179826.92307692306
2920,50,1,1,1,1,West Ferdows Boulevard,2200000000.0,73333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
2921,45,1,0,1,0,Islamshahr,218000000.0,7266.67,islamshahr,1257423076.9230769,41914.10230769231
2922,68,1,1,1,1,Shahrake Gharb,5000000000.0,166666.67,shahrake gharb,11969881355.932203,398996.04508474574
2923,85,2,0,1,0,Islamshahr,430000000.0,14333.33,islamshahr,1257423076.9230769,41914.10230769231
2924,170,3,1,1,1,North Program Organization,8000000000.0,266666.67,north program organization,5394807692.307693,179826.92307692306
2925,50,1,0,1,0,Islamshahr,240000000.0,8000.0,islamshahr,1257423076.9230769,41914.10230769231
2926,55,1,0,1,0,Islamshahr,330000000.0,11000.0,islamshahr,1257423076.9230769,41914.10230769231
2927,75,2,1,1,1,Saadat Abad,315000000.0,10500.0,saadat abad,9488759689.922482,316291.9895348837
2928,96,3,1,0,1,Shahryar,1145000000.0,38166.67,shahryar,1541583333.3333333,51386.11083333334
2929,58,1,0,0,0,Parand,235000000.0,7833.33,parand,523590551.18110234,17453.01874015748
2930,43,1,0,1,0,Nawab,700000000.0,23333.33,nawab,1442500000.0,48083.33
2931,58,1,0,0,0,Parand,255000000.0,8500.0,parand,523590551.18110234,17453.01874015748
2932,103,2,1,1,1,Feiz Garden,4000000000.0,133333.33,feiz garden,3056315789.4736843,101877.19315789473
2933,70,1,1,1,1,Pasdaran,5100000000.0,170000.0,pasdaran,9288954545.454546,309631.8181818182
2934,150,3,1,1,1,Pasdaran,9750000000.0,325000.0,pasdaran,9288954545.454546,309631.8181818182
2935,65,1,0,1,0,Pakdasht,320000000.0,10666.67,pakdasht,822800000.0,27426.6656
2936,140,2,0,1,1,Marzdaran,5400000000.0,180000.0,marzdaran,9467181818.181818,315572.7272727273
2937,79,2,0,1,1,Si Metri Ji,1400000000.0,46666.67,si metri ji,1685260869.5652175,56175.36217391305
2938,97,2,0,0,1,Jeyhoon,2300000000.0,76666.67,jeyhoon,1748100000.0,58270.00021978022
2939,90,2,1,1,1,Marzdaran,6230000000.0,207666.67,marzdaran,9467181818.181818,315572.7272727273
2940,175,3,1,1,1,Waterfall,8600000000.0,286666.67,waterfall,3621666666.6666665,120722.22333333333
2941,90,2,1,1,1,Marzdaran,6500000000.0,216666.67,marzdaran,9467181818.181818,315572.7272727273
2942,58,1,1,1,0,Chidz,3000000000.0,100000.0,chidz,5800000000.0,193333.335
2943,100,2,1,1,1,Mahallati,5300000000.0,176666.67,mahallati,6675000000.0,222500.0
2944,135,2,0,0,0,Seyed Khandan,3800000000.0,126666.67,seyed khandan,6363333333.333333,212111.1133333333
2945,185,3,1,1,1,Ekhtiarieh,16200000000.0,540000.0,ekhtiarieh,8390975609.756098,279699.18780487805
2946,50,1,0,1,0,Northern Janatabad,1745000000.0,58166.67,northern janatabad,3288333333.3333335,109611.11090909092
2947,85,2,1,1,1,Salsabil,2000000000.0,66666.67,salsabil,1397009166.6666667,46566.97266666666
2948,110,3,1,1,1,Abazar,4250000000.0,141666.67,abazar,4848409090.909091,161613.63590909092
2949,67,2,1,1,1,Central Janatabad,3150000000.0,105000.0,central janatabad,3488611111.111111,116287.03677777779
2950,190,3,1,1,1,East Ferdows Boulevard,9500000000.0,316666.67,east ferdows boulevard,3854716216.216216,128490.54027027027
2951,95,2,1,1,1,Yousef Abad,6300000000.0,210000.0,yousef abad,7031973684.210526,234399.12315789473
2952,55,1,1,1,0,Salsabil,1050000000.0,35000.0,salsabil,1397009166.6666667,46566.97266666666
2953,75,2,0,0,1,Parand,550000000.0,18333.33,parand,523590551.18110234,17453.01874015748
2954,87,2,1,1,1,Jeyhoon,1860000000.0,62000.0,jeyhoon,1748100000.0,58270.00021978022
2955,42,1,1,1,1,Jeyhoon,930000000.0,31000.0,jeyhoon,1748100000.0,58270.00021978022
2956,80,1,1,1,1,Jordan,4500000000.0,150000.0,jordan,9302166666.666666,310072.22277777776
2957,102,2,1,1,1,Saadat Abad,5000000000.0,166666.67,saadat abad,9488759689.922482,316291.9895348837
2958,140,3,1,1,1,East Ferdows Boulevard,7300000000.0,243333.33,east ferdows boulevard,3854716216.216216,128490.54027027027
2959,120,2,1,1,1,Saadat Abad,6000000000.0,200000.0,saadat abad,9488759689.922482,316291.9895348837
2960,212,4,1,1,0,Farmanieh,36000000000.0,1200000.0,farmanieh,20917280701.754387,697242.6898245614
2961,62,2,1,1,0,Punak,2100000000.0,70000.0,punak,3728304347.826087,124276.81161490682
2962,41,1,0,0,1,Si Metri Ji,790000000.0,26333.33,si metri ji,1685260869.5652175,56175.36217391305
2963,75,2,0,1,1,Jeyhoon,1700000000.0,56666.67,jeyhoon,1748100000.0,58270.00021978022
2964,57,1,1,1,1,Si Metri Ji,990000000.0,33000.0,si metri ji,1685260869.5652175,56175.36217391305
2965,50,1,1,1,1,Hashemi,1500000000.0,50000.0,hashemi,1286000000.0,42866.666923076926
2966,54,1,1,1,1,Punak,2820000000.0,94000.0,punak,3728304347.826087,124276.81161490682
2967,133,3,1,1,1,Persian Gulf Martyrs Lake,7500000000.0,250000.0,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
2968,97,2,1,1,1,Shahrake Gharb,5600000000.0,186666.67,shahrake gharb,11969881355.932203,398996.04508474574
2969,165,3,1,1,1,Niavaran,17655000000.0,588500.0,niavaran,19893205882.35294,663106.8627941177
2970,59,1,1,1,1,Qasr-od-Dasht,1150000000.0,38333.33,qasr-od-dasht,1514571428.5714285,50485.71392857143
2971,60,2,1,1,0,Karoon,1450000000.0,48333.33,karoon,1199750000.0,39991.667499999996
2972,135,2,1,1,1,Mirdamad,9970000000.0,332333.33,mirdamad,10388000000.0,346266.6653333333
2973,60,1,0,1,0,Azarbaijan,740000000.0,24666.67,azarbaijan,2350416666.6666665,78347.2225
2974,52,1,1,1,1,Niavaran,4600000000.0,153333.33,niavaran,19893205882.35294,663106.8627941177
2975,65,1,1,1,1,Hashemi,1530000000.0,51000.0,hashemi,1286000000.0,42866.666923076926
2976,95,2,1,1,1,Shahran,3150000000.0,105000.0,shahran,2985753846.1538463,99525.1286923077
2977,60,1,1,1,0,Northern Janatabad,2280000000.0,76000.0,northern janatabad,3288333333.3333335,109611.11090909092
2978,92,2,1,1,1,Parand,590000000.0,19666.67,parand,523590551.18110234,17453.01874015748
2979,83,2,1,1,1,Mirdamad,4900000000.0,163333.33,mirdamad,10388000000.0,346266.6653333333
2980,72,2,1,1,0,Southern Janatabad,2090000000.0,69666.67,southern janatabad,3178451612.903226,105948.38731182796
2981,122,3,1,1,1,Yousef Abad,6000000000.0,200000.0,yousef abad,7031973684.210526,234399.12315789473
2982,118,2,1,1,1,Shahrake Gharb,10300000000.0,343333.33,shahrake gharb,11969881355.932203,398996.04508474574
2983,120,2,1,1,1,Tehransar,3480000000.0,116000.0,tehransar,2148750000.0,71625.00125
2984,115,3,1,1,0,Gheitarieh,6400000000.0,213333.33,gheitarieh,10745539568.345324,358184.6525179856
2985,102,2,1,1,1,Shahryar,1225000000.0,40833.33,shahryar,1541583333.3333333,51386.11083333334
2986,65,2,1,1,1,Shahran,2400000000.0,80000.0,shahran,2985753846.1538463,99525.1286923077
2987,70,2,1,1,0,Punak,2170000000.0,72333.33,punak,3728304347.826087,124276.81161490682
2988,66,2,1,1,1,Central Janatabad,2620000000.0,87333.33,central janatabad,3488611111.111111,116287.03677777779
2989,60,1,1,1,0,Punak,2700000000.0,90000.0,punak,3728304347.826087,124276.81161490682
2990,46,1,1,1,0,Shahran,1650000000.0,55000.0,shahran,2985753846.1538463,99525.1286923077
2991,180,3,1,1,1,Niavaran,16000000000.0,533333.33,niavaran,19893205882.35294,663106.8627941177
2992,60,1,0,1,0,Keshavarz Boulevard,1900000000.0,63333.33,keshavarz boulevard,2942500000.0,98083.335
2993,145,3,1,1,1,Shahrake Qods,1740000000.0,58000.0,shahrake qods,900921739.1304348,30030.72463768116
2994,63,1,1,1,1,Sadeghieh,1620000000.0,54000.0,sadeghieh,4745000000.0,158166.66666666666
2995,58,1,1,1,1,Jeyhoon,1300000000.0,43333.33,jeyhoon,1748100000.0,58270.00021978022
2996,83,2,1,1,1,Shahran,3200000000.0,106666.67,shahran,2985753846.1538463,99525.1286923077
2997,136,3,1,1,1,Sadeghieh,5150000000.0,171666.67,sadeghieh,4745000000.0,158166.66666666666
2998,68,2,0,1,0,Pakdasht,510000000.0,17000.0,pakdasht,822800000.0,27426.6656
2999,55,1,0,1,1,Tenant,1400000000.0,46666.67,tenant,1872086956.5217392,62402.89956521739
3001,89,2,1,1,1,Shahr-e-Ziba,3150000000.0,105000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
3002,101,2,1,1,1,Mirdamad,7300000000.0,243333.33,mirdamad,10388000000.0,346266.6653333333
3003,85,2,1,1,1,Shahr-e-Ziba,2975000000.0,99166.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
3004,87,3,0,0,1,Parand,488000000.0,16266.67,parand,523590551.18110234,17453.01874015748
3005,73,1,1,1,1,West Pars,2200000000.0,73333.33,west pars,4376363636.363636,145878.78636363635
3006,145,3,1,1,1,Shahrake Qods,1740000000.0,58000.0,shahrake qods,900921739.1304348,30030.72463768116
3007,98,2,1,1,1,Pardis,550000000.0,18333.33,pardis,777821917.8082192,25927.39732876712
3008,90,2,1,1,1,Central Janatabad,3600000000.0,120000.0,central janatabad,3488611111.111111,116287.03677777779
3009,135,3,1,1,1,Gheitarieh,5700000000.0,190000.0,gheitarieh,10745539568.345324,358184.6525179856
3010,105,2,1,1,1,Mirdamad,7770000000.0,259000.0,mirdamad,10388000000.0,346266.6653333333
3011,90,2,1,1,0,Shahrake Azadi,1000000000.0,33333.33,shahrake azadi,1340000000.0,44666.665
3012,71,2,1,1,0,West Ferdows Boulevard,2800000000.0,93333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
3013,75,2,1,1,1,Central Janatabad,3300000000.0,110000.0,central janatabad,3488611111.111111,116287.03677777779
3014,75,2,1,1,1,Parand,385000000.0,12833.33,parand,523590551.18110234,17453.01874015748
3015,79,2,1,1,1,Pardis,550000000.0,18333.33,pardis,777821917.8082192,25927.39732876712
3016,345,4,1,1,1,Jordan,17000000000.0,566666.67,jordan,9302166666.666666,310072.22277777776
3017,90,2,1,1,1,Shahr-e-Ziba,3250000000.0,108333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
3018,48,1,1,0,0,Fallah,800000000.0,26666.67,fallah,1021222222.2222222,34040.74222222222
3019,110,2,1,1,1,Niavaran,12100000000.0,403333.33,niavaran,19893205882.35294,663106.8627941177
3020,82,2,1,1,1,Jeyhoon,1890000000.0,63000.0,jeyhoon,1748100000.0,58270.00021978022
3021,44,1,0,0,0,Northern Janatabad,1650000000.0,55000.0,northern janatabad,3288333333.3333335,109611.11090909092
3022,58,1,1,1,1,Southern Program Organization,2500000000.0,83333.33,southern program organization,2809565217.3913045,93652.17434782608
3023,117,2,1,1,1,Shahrake Gharb,7200000000.0,240000.0,shahrake gharb,11969881355.932203,398996.04508474574
3024,96,2,1,1,1,Shahr-e-Ziba,3000000000.0,100000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
3025,89,2,1,1,1,,3100000000.0,103333.33,nan,2213435217.3913045,73781.17391304347
3026,108,2,1,1,1,Shahr-e-Ziba,5100000000.0,170000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
3027,134,2,1,1,1,Mehran,940000000.0,31333.33,mehran,5108750000.0,170291.66625
3028,70,2,1,1,1,East Ferdows Boulevard,2160000000.0,72000.0,east ferdows boulevard,3854716216.216216,128490.54027027027
3029,64,2,1,1,1,Punak,2240000000.0,74666.67,punak,3728304347.826087,124276.81161490682
3030,56,3,0,1,0,Atabak,900000000.0,30000.0,atabak,1162166666.6666667,38738.886666666665
3031,57,1,0,1,0,Amir Bahador,9800000000.0,326666.67,amir bahador,3819750000.0,127325.0
3032,68,2,1,1,1,Southern Janatabad,2200000000.0,73333.33,southern janatabad,3178451612.903226,105948.38731182796
3033,55,1,1,1,1,West Ferdows Boulevard,2250000000.0,75000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
3034,43,1,0,1,1,Jeyhoon,900000000.0,30000.0,jeyhoon,1748100000.0,58270.00021978022
3035,105,2,1,1,1,Shahran,3800000000.0,126666.67,shahran,2985753846.1538463,99525.1286923077
3036,41,2,0,0,0,Salsabil,790000000.0,26333.33,salsabil,1397009166.6666667,46566.97266666666
3037,78,2,1,1,1,Si Metri Ji,1350000000.0,45000.0,si metri ji,1685260869.5652175,56175.36217391305
3038,110,2,1,1,1,Zafar,5700000000.0,190000.0,zafar,5749333333.333333,191644.44555555555
3039,92,2,1,1,1,Punak,4100000000.0,136666.67,punak,3728304347.826087,124276.81161490682
3040,96,2,1,1,1,Gheitarieh,6175000000.0,205833.33,gheitarieh,10745539568.345324,358184.6525179856
3041,108,2,1,1,1,Persian Gulf Martyrs Lake,3500000000.0,116666.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
3042,76,2,0,1,1,Si Metri Ji,1350000000.0,45000.0,si metri ji,1685260869.5652175,56175.36217391305
3043,80,2,1,1,1,Heravi,4300000000.0,143333.33,heravi,8061869565.217391,268728.98521739134
3044,105,2,0,0,0,West Ferdows Boulevard,3150000000.0,105000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
3045,75,1,0,1,0,Golestan,750000000.0,25000.0,golestan,2829687500.0,94322.916875
3046,56,2,1,1,0,Andisheh,515000000.0,17166.67,andisheh,1877592771.0843372,62586.42602409639
3047,50,1,0,0,0,Azarbaijan,1200000000.0,40000.0,azarbaijan,2350416666.6666665,78347.2225
3048,40,1,1,1,0,Jeyhoon,830000000.0,27666.67,jeyhoon,1748100000.0,58270.00021978022
3049,46,1,0,1,1,Jeyhoon,940000000.0,31333.33,jeyhoon,1748100000.0,58270.00021978022
3050,93,2,1,1,1,Jeyhoon,2600000000.0,86666.67,jeyhoon,1748100000.0,58270.00021978022
3052,98,2,1,1,1,Si Metri Ji,1950000000.0,65000.0,si metri ji,1685260869.5652175,56175.36217391305
3053,62,1,1,1,0,Narmak,2100000000.0,70000.0,narmak,3939920000.0,131330.6668
3054,100,2,1,1,0,Shahr-e-Ziba,3800000000.0,126666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
3055,150,3,1,1,1,Persian Gulf Martyrs Lake,765000000.0,25500.0,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
3056,270,4,1,1,0,Jordan,13000000000.0,433333.33,jordan,9302166666.666666,310072.22277777776
3057,50,1,0,1,0,Khavaran,710000000.0,23666.67,khavaran,675666666.6666666,22522.22333333333
3058,130,2,1,1,1,Pasdaran,9500000000.0,316666.67,pasdaran,9288954545.454546,309631.8181818182
3059,69,2,0,1,0,Salsabil,1400000000.0,46666.67,salsabil,1397009166.6666667,46566.97266666666
3060,66,1,0,1,0,Qarchak,600000000.0,20000.0,qarchak,726720000.0,24224.0
3061,90,2,1,1,1,Northern Chitgar,690000000.0,23000.0,northern chitgar,1034687500.0,34489.584375
3062,75,2,1,1,1,Heravi,4590000000.0,153000.0,heravi,8061869565.217391,268728.98521739134
3063,58,1,1,1,1,East Ferdows Boulevard,2200000000.0,73333.33,east ferdows boulevard,3854716216.216216,128490.54027027027
3064,300,3,1,1,0,Argentina,17000000000.0,566666.67,argentina,25165000000.0,838833.335
3065,97,2,1,0,1,Si Metri Ji,1900000000.0,63333.33,si metri ji,1685260869.5652175,56175.36217391305
3066,98,2,0,1,0,Parand,750000000.0,25000.0,parand,523590551.18110234,17453.01874015748
3067,73,2,1,1,0,Parand,375000000.0,12500.0,parand,523590551.18110234,17453.01874015748
3068,35,1,1,1,0,Qasr-od-Dasht,990000000.0,33000.0,qasr-od-dasht,1514571428.5714285,50485.71392857143
3069,85,2,1,1,0,Ostad Moein,2000000000.0,66666.67,ostad moein,1926878048.7804878,64229.26865853659
3070,105,2,1,1,1,West Ferdows Boulevard,3500000000.0,116666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
3071,55,1,1,1,0,Southern Program Organization,2050000000.0,68333.33,southern program organization,2809565217.3913045,93652.17434782608
3072,40,1,0,1,1,Komeil,810000000.0,27000.0,komeil,1150727272.7272727,38357.575454545455
3073,90,2,1,1,1,Southern Janatabad,3750000000.0,125000.0,southern janatabad,3178451612.903226,105948.38731182796
3074,68,2,0,1,0,Ostad Moein,1500000000.0,50000.0,ostad moein,1926878048.7804878,64229.26865853659
3075,44,1,1,1,1,Khavaran,649000000.0,21633.33,khavaran,675666666.6666666,22522.22333333333
3076,130,2,1,1,1,Velenjak,18200000000.0,606666.67,velenjak,21381363636.363636,712712.1213636363
3077,68,2,0,0,1,Ostad Moein,1320000000.0,44000.0,ostad moein,1926878048.7804878,64229.26865853659
3078,90,2,1,1,1,North Program Organization,4750000000.0,158333.33,north program organization,5394807692.307693,179826.92307692306
3079,73,1,1,1,0,Shahrake Gharb,7500000000.0,250000.0,shahrake gharb,11969881355.932203,398996.04508474574
3080,64,2,0,1,0,Shahran,1900000000.0,63333.33,shahran,2985753846.1538463,99525.1286923077
3081,82,2,1,1,1,Boloorsazi,1600000000.0,53333.33,boloorsazi,1600000000.0,53333.33
3082,51,1,0,1,0,Salsabil,850000000.0,28333.33,salsabil,1397009166.6666667,46566.97266666666
3083,43,1,0,1,1,Beryanak,725000000.0,24166.67,beryanak,1144520000.0,38150.6668
3084,65,1,1,1,1,Punak,2340000000.0,78000.0,punak,3728304347.826087,124276.81161490682
3085,68,1,0,0,0,Heravi,4115000000.0,137166.67,heravi,8061869565.217391,268728.98521739134
3086,65,2,1,0,1,Air force,1750000000.0,58333.33,air force,3187800000.0,106259.999
3087,59,1,1,1,1,West Ferdows Boulevard,2000000000.0,66666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
3088,155,3,1,1,1,Gheitarieh,13000000000.0,433333.33,gheitarieh,10745539568.345324,358184.6525179856
3089,58,1,1,1,1,Punak,2350000000.0,78333.33,punak,3728304347.826087,124276.81161490682
3090,72,2,0,0,0,Parand,380000000.0,12666.67,parand,523590551.18110234,17453.01874015748
3091,56,1,0,1,0,Khavaran,668000000.0,22266.67,khavaran,675666666.6666666,22522.22333333333
3092,90,2,1,1,1,Central Janatabad,3550000000.0,118333.33,central janatabad,3488611111.111111,116287.03677777779
3093,93,2,1,1,1,Shahran,2880000000.0,96000.0,shahran,2985753846.1538463,99525.1286923077
3094,84,2,1,1,1,Shahran,2400000000.0,80000.0,shahran,2985753846.1538463,99525.1286923077
3095,107,2,1,1,1,Parand,550000000.0,18333.33,parand,523590551.18110234,17453.01874015748
3096,150,3,1,1,1,Tajrish,12750000000.0,425000.0,tajrish,7991666666.666667,266388.88833333337
3097,120,2,0,0,0,Mehrabad River River,2600000000.0,86666.67,mehrabad river river,2600000000.0,86666.67
3098,165,3,1,1,1,Gheitarieh,12300000000.0,410000.0,gheitarieh,10745539568.345324,358184.6525179856
3099,87,2,1,0,1,Parand,550000000.0,18333.33,parand,523590551.18110234,17453.01874015748
3100,76,2,1,1,0,Shahran,1990000000.0,66333.33,shahran,2985753846.1538463,99525.1286923077
3101,83,2,1,1,1,Shahran,2980000000.0,99333.33,shahran,2985753846.1538463,99525.1286923077
3102,115,2,1,1,1,Central Janatabad,3900000000.0,130000.0,central janatabad,3488611111.111111,116287.03677777779
3103,115,2,1,1,1,Jordan,6200000000.0,206666.67,jordan,9302166666.666666,310072.22277777776
3104,85,2,1,0,1,Abuzar,2715000000.0,90500.0,abuzar,1528333333.3333333,50944.443333333336
3105,50,2,0,1,0,Komeil,730000000.0,24333.33,komeil,1150727272.7272727,38357.575454545455
3106,123,2,1,1,1,Yousef Abad,7630000000.0,254333.33,yousef abad,7031973684.210526,234399.12315789473
3108,115,2,1,0,1,Shahrake Qods,950000000.0,31666.67,shahrake qods,900921739.1304348,30030.72463768116
3109,47,1,0,1,0,Qasr-od-Dasht,800000000.0,26666.67,qasr-od-dasht,1514571428.5714285,50485.71392857143
3110,40,1,0,1,0,Salsabil,750000000.0,25000.0,salsabil,1397009166.6666667,46566.97266666666
3111,250,3,1,1,1,Velenjak,40000000000.0,1333333.33,velenjak,21381363636.363636,712712.1213636363
3112,85,2,0,1,1,Shahrake Qods,850000000.0,28333.33,shahrake qods,900921739.1304348,30030.72463768116
3113,80,2,1,1,1,Jeyhoon,2220000000.0,74000.0,jeyhoon,1748100000.0,58270.00021978022
3114,125,2,1,1,1,Gheitarieh,12500000000.0,416666.67,gheitarieh,10745539568.345324,358184.6525179856
3116,85,2,0,0,1,Jeyhoon,1885000000.0,62833.33,jeyhoon,1748100000.0,58270.00021978022
3117,170,3,1,1,1,Mirdamad,11800000000.0,393333.33,mirdamad,10388000000.0,346266.6653333333
3118,71,2,0,1,1,Shahrake Qods,525000000.0,17500.0,shahrake qods,900921739.1304348,30030.72463768116
3119,105,2,1,1,1,Shahrake Qods,920000000.0,30666.67,shahrake qods,900921739.1304348,30030.72463768116
3120,80,1,0,1,1,Shahrake Qods,580000000.0,19333.33,shahrake qods,900921739.1304348,30030.72463768116
3121,95,2,1,1,1,Shahrake Qods,930000000.0,31000.0,shahrake qods,900921739.1304348,30030.72463768116
3122,78,2,1,1,0,Water Organization,2500000000.0,83333.33,water organization,3100000000.0,103333.335
3123,110,2,1,1,1,Shahran,4070000000.0,135666.67,shahran,2985753846.1538463,99525.1286923077
3124,71,2,1,1,1,East Ferdows Boulevard,2950000000.0,98333.33,east ferdows boulevard,3854716216.216216,128490.54027027027
3125,65,1,1,1,1,Saadat Abad,3490000000.0,116333.33,saadat abad,9488759689.922482,316291.9895348837
3126,88,2,1,1,1,Saadat Abad,5200000000.0,173333.33,saadat abad,9488759689.922482,316291.9895348837
